일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2018/03/13,2583000,96000,3.86,2538000,2583000,2518000,401974,1025226664800,331622314002000,128386494
2018/03/14,2588000,5000,0.19,2551000,2600000,2550000,254265,655032086650,332264246472000,128386494
2018/03/15,2577000,-11000,-0.43,2600000,2601000,2551000,177649,458293581896,330851995038000,128386494
2018/03/16,2557000,-20000,-0.78,2561000,2571000,2512000,243698,618930949429,328284265158000,128386494
2018/03/19,2537000,-20000,-0.78,2531000,2567000,2522000,164377,417387245000,325716535278000,128386494
2018/03/20,2560000,23000,0.91,2535000,2560000,2505000,163865,414791150437,328669424640000,128386494
2018/03/21,2553000,-7000,-0.27,2589000,2589000,2553000,178104,456126647694,327770719182000,128386494
2018/03/22,2589000,36000,1.41,2553000,2589000,2552000,169082,434965794173,332392632966000,128386494
2018/03/23,2486000,-103000,-3.98,2517000,2536000,2480000,297099,745226028606,319168824084000,128386494
2018/03/26,2514000,28000,1.13,2471000,2514000,2452000,201155,500545941000,322763645916000,128386494
2018/03/27,2499000,-15000,-0.60,2516000,2523000,2454000,237480,591916093000,320837848506000,128386494
2018/03/28,2435000,-64000,-2.56,2455000,2455000,2417000,303189,737578798000,312621112890000,128386494
2018/03/29,2452000,17000,0.70,2435000,2478000,2416000,201340,492354522255,314803683288000,128386494
2018/03/30,2461000,9000,0.37,2454000,2495000,2454000,155542,385610024000,315959161734000,128386494
2018/04/02,2427000,-34000,-1.38,2450000,2461000,2425000,142313,346383448000,311594020938000,128386494
2018/04/03,2406000,-21000,-0.87,2394000,2407000,2364000,255365,609108588000,308897904564000,128386494
2018/04/04,2346000,-60000,-2.49,2408000,2413000,2346000,247684,586682025000,301194714924000,128386494
2018/04/05,2437000,91000,3.88,2370000,2469000,2367000,264912,642625208000,312877885878000,128386494
2018/04/06,2420000,-17000,-0.70,2400000,2429000,2370000,250654,603210892000,310695315480000,128386494
2018/04/09,2460000,40000,1.65,2413000,2472000,2410000,199008,488395543080,315830775240000,128386494
2018/04/10,2444000,-16000,-0.65,2427000,2461000,2402000,219687,534757298912,313776591336000,128386494
2018/04/11,2443000,-1000,-0.04,2495000,2495000,2430000,201022,495246434000,313648204842000,128386494
2018/04/12,2450000,7000,0.29,2472000,2472000,2444000,249325,612210717000,314546910300000,128386494
2018/04/13,2490000,40000,1.63,2480000,2509000,2470000,205566,512556399349,319682370060000,128386494
2018/04/16,2517000,27000,1.08,2516000,2530000,2493000,157549,396053424766,323148805398000,128386494
2018/04/17,2499000,-18000,-0.72,2512000,2527000,2491000,155440,389065519000,320837848506000,128386494
2018/04/18,2568000,69000,2.76,2550000,2568000,2529000,269252,689012455000,329696516592000,128386494
2018/04/19,2639000,71000,2.76,2600000,2649000,2577000,343811,901505238771,338811957666000,128386494
2018/04/20,2581000,-58000,-2.20,2590000,2613000,2571000,235220,609151778944,331365541014000,128386494
2018/04/23,2595000,14000,0.54,2550000,2604000,2550000,232380,600825481058,333162951930000,128386494
2018/04/24,2523000,-72000,-2.77,2592000,2593000,2504000,315406,799555958105,323919124362000,128386494
2018/04/25,2520000,-3000,-0.12,2461000,2525000,2461000,332292,826565905260,323533964880000,128386494
2018/04/26,2607000,87000,3.45,2521000,2608000,2520000,360931,931526175000,334703589858000,128386494
2018/04/27,2650000,43000,1.65,2669000,2682000,2622000,606216,1611240055340,340224209100000,128386494
2018/04/30,2650000,0,0.00,0,0,0,0,0,340224209100000,128386494
2018/05/02,2650000,0,0.00,0,0,0,0,0,340224209100000,128386494
2018/05/03,2650000,0,0.00,0,0,0,0,0,340224209100000,128386494
2018/05/04,51900,-1100,-2.08,53000,53900,51800,39565391,2078017927600,333162951930000,6419324700
2018/05/08,52600,700,1.35,52600,53200,51900,23104720,1218273031700,337656479220000,6419324700
2018/05/09,50900,-1700,-3.23,52600,52800,50900,16128305,831371915380,326743627230000,6419324700
2018/05/10,51600,700,1.38,51700,51700,50600,13905263,712205749565,331237154520000,6419324700
2018/05/11,51300,-300,-0.58,52000,52200,51200,10314997,533764972575,329311357110000,6419324700
2018/05/14,50100,-1200,-2.34,51000,51100,49900,14909272,749531511450,321608167470000,6419324700
2018/05/15,49200,-900,-1.80,50200,50400,49100,18709146,925775247300,315830775240000,6419324700
2018/05/16,49850,650,1.32,49200,50200,49150,15918683,792346440425,320003336295000,6419324700
2018/05/17,49400,-450,-0.90,50300,50500,49400,10365440,515599228500,317114640180000,6419324700
2018/05/18,49500,100,0.20,49900,49900,49350,6706570,332486703661,317756572650000,6419324700
2018/05/21,50000,500,1.01,49650,50200,49100,9020998,449244900046,320966235000000,6419324700
2018/05/23,51800,1800,3.60,50600,52000,50400,17095490,878626895925,332521019460000,6419324700
2018/05/24,51400,-400,-0.77,52000,52000,51100,8289275,426263538776,329953289580000,6419324700
2018/05/25,52700,1300,2.53,51000,52800,50800,15207266,795151216200,338298411690000,6419324700
2018/05/28,52300,-400,-0.76,52500,53000,52000,9787820,513194269572,335730681810000,6419324700
2018/05/29,51300,-1000,-1.91,52200,52500,51300,8480437,437715454500,329311357110000,6419324700
2018/05/30,49500,-1800,-3.51,51300,51500,49100,20498098,1026412975306,317756572650000,6419324700
2018/05/31,50700,1200,2.42,50400,50800,49850,63491109,3160206301240,325459762290000,6419324700
2018/06/01,51300,600,1.18,50500,51700,49950,13038499,665063170392,329311357110000,6419324700
2018/06/04,51100,-200,-0.39,50800,51200,50700,9767171,498093853200,328027492170000,6419324700
2018/06/05,51300,200,0.39,51100,51400,50400,9144100,465525312900,329311357110000,6419324700
2018/06/07,50600,-700,-1.36,51800,51800,50500,13590016,692915776683,324817829820000,6419324700
2018/06/08,49650,-950,-1.88,50200,50400,49600,16951706,845302641812,318719471355000,6419324700
2018/06/11,49900,250,0.50,49750,50300,49350,10571312,526740265568,320324302530000,6419324700
2018/06/12,49400,-500,-1.00,49700,49800,49250,12110569,598928631825,317114640180000,6419324700
2018/06/14,48200,-1200,-2.43,49000,49000,48200,20971729,1015090960043,309411450540000,6419324700
2018/06/15,47650,-550,-1.14,48500,48700,47650,17080892,819652618343,305880821955000,6419324700
2018/06/18,46600,-1050,-2.20,47600,47650,46200,16661870,776901880750,299140531020000,6419324700
2018/06/19,47000,400,0.86,47200,47350,46500,15217971,715277180200,301708260900000,6419324700
2018/06/20,47000,0,0.00,47450,47600,46850,12959316,611839591840,301708260900000,6419324700
2018/06/21,47050,50,0.11,47900,47900,47050,10015541,474358097500,302029227135000,6419324700
2018/06/22,47250,200,0.43,47000,47250,46200,10298006,481759277650,303313092075000,6419324700
2018/06/25,46650,-600,-1.27,47050,47050,46150,10587711,493006053900,299461497255000,6419324700
2018/06/26,47000,350,0.75,45900,47300,45900,11223166,523396347150,301708260900000,6419324700
2018/06/27,47950,950,2.02,47450,48500,47000,15274752,728040991376,307806619365000,6419324700
2018/06/28,46800,-1150,-2.40,46850,47150,46600,12784800,598306028303,300424395960000,6419324700
2018/06/29,46650,-150,-0.32,46250,47150,46200,14099635,657784718850,299461497255000,6419324700
2018/07/02,45550,-1100,-2.36,46500,47150,45500,13112253,606565716120,292400240085000,6419324700
2018/07/03,46150,600,1.32,45750,46450,45750,10959655,505688358350,296251834905000,6419324700
2018/07/04,46250,100,0.22,46700,47050,46050,8776763,408109538714,296893767375000,6419324700
2018/07/05,45950,-300,-0.65,46100,46550,45600,7039773,323467849000,294967969965000,6419324700
2018/07/06,44900,-1050,-2.29,45500,45850,44650,17843706,803677947100,288227679030000,6419324700
2018/07/09,45600,700,1.56,45500,46100,45200,11602464,529092247400,292721206320000,6419324700
2018/07/10,46300,700,1.54,46200,46550,46100,10528665,487990716750,297214733610000,6419324700
2018/07/11,46000,-300,-0.65,46400,46450,45400,11224077,515223640592,295288936200000,6419324700
2018/07/12,45500,-500,-1.09,45900,46250,45450,11828104,541036686150,292079273850000,6419324700
2018/07/13,46500,1000,2.20,45800,46500,45750,11543389,533402245850,298498598550000,6419324700
2018/07/16,46050,-450,-0.97,46800,46800,46000,7678719,356079488741,295609902435000,6419324700
2018/07/17,45850,-200,-0.43,46150,46200,45600,8892953,408291768123,294326037495000,6419324700
2018/07/18,46550,700,1.53,46700,47200,46450,10952645,511712248050,298819564785000,6419324700
2018/07/19,46900,350,0.75,47050,47200,46600,9880128,464089308875,301066328430000,6419324700
2018/07/20,47450,550,1.17,47000,47600,46700,10474547,493877704023,304596957015000,6419324700
2018/07/23,46500,-950,-2.00,47100,47200,46150,10823782,503026610900,298498598550000,6419324700
2018/07/24,46150,-350,-0.75,46350,46600,45950,8261363,381832267160,296251834905000,6419324700
2018/07/25,46150,0,0.00,46250,46550,45900,7222471,333206138150,296251834905000,6419324700
2018/07/26,46900,750,1.63,46100,47000,46000,7374946,344072402800,301066328430000,6419324700
2018/07/27,46900,0,0.00,46450,47000,46450,4762460,222452463126,301066328430000,6419324700
2018/07/30,46500,-400,-0.85,46550,46800,46350,5723035,266137814450,298498598550000,6419324700
2018/07/31,46250,-250,-0.54,46200,46450,46000,8033607,371441937700,296893767375000,6419324700
2018/08/01,46550,300,0.65,46050,46850,46050,7484499,347628686461,298819564785000,6419324700
2018/08/02,45550,-1000,-2.15,46550,46800,45500,8560924,393892682650,292400240085000,6419324700
2018/08/03,45750,200,0.44,45850,45900,45450,8274944,377640097734,293684105025000,6419324700
2018/08/06,45800,50,0.11,46150,46150,45750,6771979,311102588350,294005071260000,6419324700
2018/08/07,46700,900,1.97,46300,46750,45900,9058174,421267477875,299782463490000,6419324700
2018/08/08,46800,100,0.21,47000,47000,46550,6429338,300496036000,300424395960000,6419324700
2018/08/09,46900,100,0.21,47000,47050,46450,12010886,562115508475,301066328430000,6419324700
2018/08/10,45400,-1500,-3.20,46150,46400,44850,16670643,757074407100,291437341380000,6419324700
2018/08/13,45050,-350,-0.77,44950,45100,44650,9803831,440074792600,289190577735000,6419324700
2018/08/14,45150,100,0.22,44850,45400,44850,6409259,289642674700,289832510205000,6419324700
2018/08/16,44250,-900,-1.99,43800,44650,43700,10088229,445397794650,284055117975000,6419324700
2018/08/17,44100,-150,-0.34,44050,44400,44050,6808747,300777618579,283092219270000,6419324700
2018/08/20,43850,-250,-0.57,43500,44200,43500,7289124,319179967555,281487388095000,6419324700
2018/08/21,44800,950,2.17,43700,44900,43700,9520270,423682844807,287585746560000,6419324700
2018/08/22,46100,1300,2.90,45150,46200,44900,11641656,532916173650,295930868670000,6419324700
2018/08/23,46200,100,0.22,46150,46200,45700,6730918,309343270650,296572801140000,6419324700
2018/08/24,46150,-50,-0.11,45900,46400,45550,6582535,302213248900,296251834905000,6419324700
2018/08/27,46300,150,0.33,46100,46550,46000,5263782,243696166492,297214733610000,6419324700
2018/08/28,46550,250,0.54,46800,46950,46300,7365976,343322898494,298819564785000,6419324700
2018/08/29,46800,250,0.54,46750,46800,46400,5572374,259964187606,300424395960000,6419324700
2018/08/30,47650,850,1.82,46950,47950,46700,12193231,580258547207,305880821955000,6419324700
2018/08/31,48450,800,1.68,47100,48450,47000,13577454,652318032746,311016281715000,6419324700
2018/09/03,47450,-1000,-2.06,48200,48300,47300,8595084,409459975273,304596957015000,6419324700
2018/09/04,47650,200,0.42,47550,47800,47200,6791255,323146318571,305880821955000,6419324700
2018/09/05,46600,-1050,-2.20,47300,47450,46400,9139998,429157782662,299140531020000,6419324700
2018/09/06,46100,-500,-1.07,46200,46400,45800,9040553,416318421951,295930868670000,6419324700
2018/09/07,44900,-1200,-2.60,44500,45200,44400,18285508,819215923241,288227679030000,6419324700
2018/09/10,45500,600,1.34,45450,45550,45000,9979838,452309806832,292079273850000,6419324700
2018/09/11,45050,-450,-0.99,45550,45900,45050,9865790,447167292954,289190577735000,6419324700
2018/09/12,44550,-500,-1.11,44900,45100,44500,12995269,580625526020,285980915385000,6419324700
2018/09/13,44050,-500,-1.12,44550,44750,44000,18277942,807794526518,282771253035000,6419324700
2018/09/14,45850,1800,4.09,45000,45850,44900,12446344,567635309851,294326037495000,6419324700
2018/09/17,45150,-700,-1.53,45550,45800,44900,8123384,367361318550,289832510205000,6419324700
2018/09/18,45500,350,0.78,44950,45900,44700,9987090,454869947826,292079273850000,6419324700
2018/09/19,46150,650,1.43,46000,46200,45700,9367454,430987483700,296251834905000,6419324700
2018/09/20,47250,1100,2.38,46850,47600,46400,13536966,638838502250,303313092075000,6419324700
2018/09/21,47400,150,0.32,46550,47550,46550,14476906,682177094783,304275990780000,6419324700
2018/09/27,47500,100,0.21,46950,47500,46450,15804586,742801242496,304917923250000,6419324700
2018/09/28,46450,-1050,-2.21,47250,47250,46300,11270515,526127504500,298177632315000,6419324700
2018/10/01,46350,-100,-0.22,46450,46800,45800,6354983,293932571121,297535699845000,6419324700
2018/10/02,45700,-650,-1.40,46450,46700,45700,6607188,304304412500,293363138790000,6419324700
2018/10/04,44700,-1000,-2.19,45150,45600,44700,11865327,533018469730,286943814090000,6419324700
2018/10/05,44700,0,0.00,44800,45500,44550,10544165,472928025851,286943814090000,6419324700
2018/10/08,44950,250,0.56,44200,45200,44200,6759464,303659853438,288548645265000,6419324700
2018/10/10,45300,350,0.78,45250,45500,44500,10341349,467913195347,290795408910000,6419324700
2018/10/11,43100,-2200,-4.86,44000,44650,43100,19324537,844343711668,276672894570000,6419324700
2018/10/12,44000,900,2.09,43200,44650,43200,12640906,555819477084,282450286800000,6419324700
2018/10/15,43800,-200,-0.45,44050,44050,43350,7434522,324349864008,281166421860000,6419324700
2018/10/16,43600,-200,-0.46,43700,44150,43350,6825677,298409521650,279882556920000,6419324700
2018/10/17,44150,550,1.26,44150,44500,44000,8306193,367501442800,283413185505000,6419324700
2018/10/18,44050,-100,-0.23,43950,44450,43700,8347725,368459881850,282771253035000,6419324700
2018/10/19,43900,-150,-0.34,43900,44150,43450,7842520,343941369439,281808354330000,6419324700
2018/10/22,43550,-350,-0.80,43450,43950,43200,8357648,364048308122,279561590685000,6419324700
2018/10/23,43050,-500,-1.15,43300,43450,42550,9531231,410359339378,276351928335000,6419324700
2018/10/24,42550,-500,-1.16,43050,43100,42250,13522825,575195361250,273142265985000,6419324700
2018/10/25,41000,-1550,-3.64,40600,41550,40550,19338170,793655503846,263192312700000,6419324700
2018/10/26,41000,0,0.00,41100,41300,40400,14413864,589371007778,263192312700000,6419324700
2018/10/29,41400,400,0.98,40850,41950,40550,14460521,597885768395,265760042580000,6419324700
2018/10/30,42350,950,2.29,41400,43000,41000,14205190,604196474977,271858401045000,6419324700
2018/10/31,42400,50,0.12,42900,43350,41700,17621480,747032941791,272179367280000,6419324700
2018/11/01,42150,-250,-0.59,42450,42950,42150,13423132,570459206662,270574536105000,6419324700
2018/11/02,44150,2000,4.74,43050,44250,42800,16517112,716242611700,283413185505000,6419324700
2018/11/05,43800,-350,-0.79,43750,43800,42900,9426777,409145234602,281166421860000,6419324700
2018/11/06,43750,-50,-0.11,43750,43800,42950,7713625,335005850955,280845455625000,6419324700
2018/11/07,44000,250,0.57,43600,44500,43400,11553998,508909458050,282450286800000,6419324700
2018/11/08,44050,50,0.11,44900,45050,44050,12617397,562057316672,282771253035000,6419324700
2018/11/09,44300,250,0.57,44450,44850,43900,7318500,324257144750,284376084210000,6419324700
2018/11/12,45200,900,2.03,43850,45250,43700,8552566,383762517836,290153476440000,6419324700
2018/11/13,44500,-700,-1.55,43900,44500,43400,9311126,410326698042,285659949150000,6419324700
2018/11/14,44100,-400,-0.90,44500,44500,43800,6783344,298839918986,283092219270000,6419324700
2018/11/15,44250,150,0.34,44050,44350,43500,5864067,258043393106,284055117975000,6419324700
2018/11/16,44000,-250,-0.56,44600,44750,43700,7777124,343558543950,282450286800000,6419324700
2018/11/19,43650,-350,-0.80,44050,44250,43450,7538720,329484578450,280203523155000,6419324700
2018/11/20,42800,-850,-1.95,42450,43000,42100,9420664,402663272818,274747097160000,6419324700
2018/11/21,42100,-700,-1.64,41800,42300,41800,10769589,452948578450,270253569870000,6419324700
2018/11/22,42450,350,0.83,42000,42650,42000,5970796,253026136500,272500333515000,6419324700
2018/11/23,42400,-50,-0.12,42450,42600,41900,5192638,219016162650,272179367280000,6419324700
